price,discount_rate_norm,rating_average,number_of_page,log_review_count,is_high_rating,is_heavy_book,publisher_vn_mapped_1980 Books,publisher_vn_mapped_AZ Việt Nam,publisher_vn_mapped_Alpha Books,publisher_vn_mapped_Alphabooks,publisher_vn_mapped_First News - Trí Việt,publisher_vn_mapped_NXB Trẻ,publisher_vn_mapped_Nhà Sách Hồng Ân,publisher_vn_mapped_Nhà Xuất Bản Kim Đồng,publisher_vn_mapped_Nhã Nam,publisher_vn_mapped_Other,publisher_vn_mapped_Thái Hà,cat_level_2_mapped_sach-tieng-anh,cat_level_2_mapped_sach-truyen-tieng-viet,log_sales
-0.09473684210526316,3.4999999999999996,4.8,0.0,7.107425474110705,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.885579291282982
-0.46466165413533833,0.7999999999999999,4.8,0.0,7.102499355774649,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.28126471031288
0.2541278195488722,2.8000000000000003,4.8,0.0,7.094234845924755,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.69349667588463
-0.24240601503759399,1.7999999999999998,4.8,0.0,7.069023426578259,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.561018670956267
-0.26669172932330826,2.3,4.8,0.0,7.047517221357296,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,4.477336814478207
1.0127819548872181,3.1999999999999997,5.0,0.0,7.00850518208228,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.430981494597171
0.21954887218045113,2.0,4.8,0.0,7.004881989712859,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.08487062913819
-0.5345864661654135,2.9999999999999996,4.8,0.0,7.003065458786462,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.675734219544788
1.244360902255639,2.3,4.8,0.0,6.99117688712121,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.876544550558378
0.7233082706766917,2.3,4.8,0.0,6.981934677156389,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,9.900182095527402
-0.17518796992481203,1.7,4.7,0.0,6.953684210870537,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.411610428841172
-0.22162406015037595,2.8999999999999995,4.8,0.0,6.948897222313312,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.388402871849754
0.18947368421052632,1.0999999999999999,5.0,0.0,6.940222469119639,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,7.728855823852543
-0.637593984962406,2.8999999999999995,4.8,0.0,6.933423025730715,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.33600338997184
0.42857142857142855,2.9999999999999996,5.0,0.0,6.932447891572509,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,7.643961949002529
-0.1037593984962406,1.0,5.0,0.0,6.927557906278317,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,7.955425088912672
1.6706766917293232,0.0,4.8,0.0,6.923628628138427,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.565602330623925
0.1368421052631579,2.3,4.8,0.0,6.906754778648554,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.943114308091785
0.2586466165413534,3.1999999999999997,5.0,0.0,6.904750769961838,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.179881164491475
-0.3142857142857143,2.6,5.0,0.0,6.902742737158593,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,8.670772279344538
1.2345864661654136,0.0,4.7,0.0,6.901737206656574,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.45461899582035
1.2270676691729323,0.0,4.8,0.0,6.890609120147166,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.885025658050846
-0.3819548872180451,3.3,5.0,0.0,6.882437470997847,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.426830751335846
-0.4052631578947368,2.6,5.0,0.0,6.878326468291325,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,3.7612001156935624
